iteration	node_index	branch_start_time	branch_end_time	start_state	end_state	transition_time	transition_type	parent_index	child1_index	child2_index
430	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
440	146	140.09	32.8642	8	8	NA	no_change	147	3	2
440	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
440	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
450	146	140.09	32.8642	8	8	NA	no_change	147	3	2
450	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
450	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
460	146	140.09	32.8642	1	5	127.019	anagenetic	147	3	2
460	146	140.09	32.8642	5	1	109.278	anagenetic	147	3	2
460	146	140.09	32.8642	1	8	58.7116	anagenetic	147	3	2
460	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
460	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
470	146	140.09	32.8642	1	8	130.862	anagenetic	147	3	2
470	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
480	146	140.09	32.8642	1	8	108.178	anagenetic	147	3	2
480	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
480	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
490	146	140.09	32.8642	1	8	37.6811	anagenetic	147	3	2
490	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
490	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
500	146	140.09	32.8642	4	8	55.8211	anagenetic	147	3	2
500	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
500	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
510	146	140.09	32.8642	1	8	106.568	anagenetic	147	3	2
510	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
510	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
520	146	140.09	32.8642	1	8	119.002	anagenetic	147	3	2
520	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
520	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
530	146	140.09	32.8642	1	8	59.8937	anagenetic	147	3	2
530	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
530	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
540	146	140.09	32.8642	1	8	128.693	anagenetic	147	3	2
540	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
540	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
550	146	140.09	32.8642	1	1	NA	no_change	147	3	2
560	146	140.09	32.8642	1	8	78.8904	anagenetic	147	3	2
560	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
560	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
570	146	140.09	32.8642	1	8	64.244	anagenetic	147	3	2
570	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
580	146	140.09	32.8642	1	8	120.334	anagenetic	147	3	2
580	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
580	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
590	146	140.09	32.8642	1	8	96.0066	anagenetic	147	3	2
590	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
590	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
600	146	140.09	32.8642	1	8	68.374	anagenetic	147	3	2
600	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
610	146	140.09	32.8642	8	8	NA	no_change	147	3	2
610	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
610	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
620	146	140.09	32.8642	4	10	137.904	anagenetic	147	3	2
620	146	140.09	32.8642	10	4	70.0114	anagenetic	147	3	2
620	146	140.09	32.8642	4	8	67.5583	anagenetic	147	3	2
620	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
620	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
630	146	140.09	32.8642	1	8	33.3361	anagenetic	147	3	2
630	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
630	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
640	146	140.09	32.8642	1	8	133.703	anagenetic	147	3	2
640	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
640	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
650	146	140.09	32.8642	1	8	103.605	anagenetic	147	3	2
650	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
650	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
660	146	140.09	32.8642	1	8	99.284	anagenetic	147	3	2
660	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
670	146	140.09	32.8642	2	5	132.9	anagenetic	147	3	2
670	146	140.09	32.8642	5	1	104.212	anagenetic	147	3	2
670	146	140.09	32.8642	1	8	86.6033	anagenetic	147	3	2
670	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
680	146	140.09	32.8642	1	8	67.0005	anagenetic	147	3	2
680	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
690	146	140.09	32.8642	1	8	108.156	anagenetic	147	3	2
690	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
690	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
700	146	140.09	32.8642	1	8	37.7391	anagenetic	147	3	2
700	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
700	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
710	146	140.09	32.8642	1	6	100.705	anagenetic	147	3	2
710	146	140.09	32.8642	6	1	92.4059	anagenetic	147	3	2
720	146	140.09	32.8642	1	8	131.838	anagenetic	147	3	2
720	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
730	146	140.09	32.8642	1	8	96.5621	anagenetic	147	3	2
730	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
730	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
740	146	140.09	32.8642	1	8	105.295	anagenetic	147	3	2
740	146	140.09	32.8642	8	4	82.5078	anagenetic	147	3	2
740	146	140.09	32.8642	4	8	45.1436	anagenetic	147	3	2
740	146	140.09	32.8642	8	1	40.2061	anagenetic	147	3	2
750	146	140.09	32.8642	1	8	105.453	anagenetic	147	3	2
750	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
750	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
760	146	140.09	32.8642	1	8	90.7238	anagenetic	147	3	2
760	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
760	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
770	146	140.09	32.8642	8	8	NA	no_change	147	3	2
770	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
770	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
780	146	140.09	32.8642	1	8	120.645	anagenetic	147	3	2
780	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
780	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
790	146	140.09	32.8642	1	8	82.7141	anagenetic	147	3	2
790	146	140.09	32.8642	8	4	67.1765	anagenetic	147	3	2
790	146	140.09	32.8642	4	8	43.9032	anagenetic	147	3	2
790	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
800	146	140.09	32.8642	1	8	112.76	anagenetic	147	3	2
800	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
800	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
810	146	140.09	32.8642	1	8	81.9842	anagenetic	147	3	2
810	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
820	146	140.09	32.8642	1	8	140.06	anagenetic	147	3	2
820	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
820	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
830	146	140.09	32.8642	1	8	130.247	anagenetic	147	3	2
830	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
830	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
840	146	140.09	32.8642	1	8	108.741	anagenetic	147	3	2
840	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
840	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
850	146	140.09	32.8642	1	8	79.0498	anagenetic	147	3	2
850	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
850	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
860	146	140.09	32.8642	1	8	96.8696	anagenetic	147	3	2
860	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
860	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
870	146	140.09	32.8642	8	8	NA	no_change	147	3	2
870	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
870	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
880	146	140.09	32.8642	1	8	95.1287	anagenetic	147	3	2
880	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
880	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
890	146	140.09	32.8642	5	1	105.867	anagenetic	147	3	2
890	146	140.09	32.8642	1	8	102.857	anagenetic	147	3	2
890	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
890	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
900	146	140.09	32.8642	1	8	133.702	anagenetic	147	3	2
900	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
910	146	140.09	32.8642	1	8	124.377	anagenetic	147	3	2
910	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
910	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
920	146	140.09	32.8642	1	8	130.986	anagenetic	147	3	2
920	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
920	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
930	146	140.09	32.8642	1	8	107.044	anagenetic	147	3	2
930	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
930	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
940	146	140.09	32.8642	8	1	70.9381	anagenetic	147	3	2
940	146	140.09	32.8642	1	8	35.1766	anagenetic	147	3	2
940	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
940	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
950	146	140.09	32.8642	8	8	NA	no_change	147	3	2
950	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
950	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
960	146	140.09	32.8642	1	8	72.3282	anagenetic	147	3	2
960	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
960	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
970	146	140.09	32.8642	1	8	43.4769	anagenetic	147	3	2
970	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
970	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
980	146	140.09	32.8642	4	8	79.2849	anagenetic	147	3	2
980	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
990	146	140.09	32.8642	1	6	98.3367	anagenetic	147	3	2
990	146	140.09	32.8642	6	1	97.8542	anagenetic	147	3	2
990	146	140.09	32.8642	1	8	40.8505	anagenetic	147	3	2
990	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
1000	146	140.09	32.8642	1	8	56.0301	anagenetic	147	3	2
1000	146	140.09	32.8642	8	4	32.8642	cladogenetic	147	3	2
1000	146	140.09	32.8642	8	1	32.8642	cladogenetic	147	3	2
100	147	179.04	140.09	1	1	NA	no_change	148	145	146
110	147	179.04	140.09	1	1	NA	no_change	148	145	146
120	147	179.04	140.09	8	8	NA	no_change	148	145	146
120	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
130	147	179.04	140.09	8	8	NA	no_change	148	145	146
130	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
140	147	179.04	140.09	1	1	NA	no_change	148	145	146
150	147	179.04	140.09	1	8	151.084	anagenetic	148	145	146
150	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
160	147	179.04	140.09	2	7	169.455	anagenetic	148	145	146
160	147	179.04	140.09	7	3	154.165	anagenetic	148	145	146
170	147	179.04	140.09	1	1	NA	no_change	148	145	146
180	147	179.04	140.09	1	8	170.706	anagenetic	148	145	146
180	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
190	147	179.04	140.09	1	1	NA	no_change	148	145	146
200	147	179.04	140.09	1	1	NA	no_change	148	145	146
210	147	179.04	140.09	1	1	NA	no_change	148	145	146
220	147	179.04	140.09	1	1	NA	no_change	148	145	146
230	147	179.04	140.09	1	5	143.669	anagenetic	148	145	146
230	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
240	147	179.04	140.09	1	1	NA	no_change	148	145	146
250	147	179.04	140.09	1	8	142.725	anagenetic	148	145	146
250	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
260	147	179.04	140.09	1	1	NA	no_change	148	145	146
270	147	179.04	140.09	1	1	NA	no_change	148	145	146
280	147	179.04	140.09	5	5	NA	no_change	148	145	146
280	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
280	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
290	147	179.04	140.09	5	1	164.787	anagenetic	148	145	146
300	147	179.04	140.09	1	1	NA	no_change	148	145	146
310	147	179.04	140.09	1	1	NA	no_change	148	145	146
320	147	179.04	140.09	1	1	NA	no_change	148	145	146
330	147	179.04	140.09	1	5	147.237	anagenetic	148	145	146
330	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
340	147	179.04	140.09	1	1	NA	no_change	148	145	146
350	147	179.04	140.09	1	1	NA	no_change	148	145	146
360	147	179.04	140.09	1	1	NA	no_change	148	145	146
370	147	179.04	140.09	1	1	NA	no_change	148	145	146
380	147	179.04	140.09	1	1	NA	no_change	148	145	146
390	147	179.04	140.09	1	1	NA	no_change	148	145	146
400	147	179.04	140.09	1	1	NA	no_change	148	145	146
410	147	179.04	140.09	5	5	NA	no_change	148	145	146
410	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
420	147	179.04	140.09	1	5	144.269	anagenetic	148	145	146
420	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
420	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
430	147	179.04	140.09	1	1	NA	no_change	148	145	146
440	147	179.04	140.09	1	8	164.076	anagenetic	148	145	146
440	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
450	147	179.04	140.09	1	8	160.071	anagenetic	148	145	146
450	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
460	147	179.04	140.09	1	1	NA	no_change	148	145	146
470	147	179.04	140.09	1	1	NA	no_change	148	145	146
480	147	179.04	140.09	1	1	NA	no_change	148	145	146
490	147	179.04	140.09	5	5	NA	no_change	148	145	146
490	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
500	147	179.04	140.09	1	8	169.538	anagenetic	148	145	146
500	147	179.04	140.09	8	4	140.09	cladogenetic	148	145	146
510	147	179.04	140.09	1	1	NA	no_change	148	145	146
520	147	179.04	140.09	1	1	NA	no_change	148	145	146
530	147	179.04	140.09	1	5	150.395	anagenetic	148	145	146
530	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
540	147	179.04	140.09	1	1	NA	no_change	148	145	146
550	147	179.04	140.09	1	1	NA	no_change	148	145	146
560	147	179.04	140.09	1	1	NA	no_change	148	145	146
570	147	179.04	140.09	1	1	NA	no_change	148	145	146
580	147	179.04	140.09	1	1	NA	no_change	148	145	146
590	147	179.04	140.09	1	1	NA	no_change	148	145	146
600	147	179.04	140.09	1	1	NA	no_change	148	145	146
610	147	179.04	140.09	1	8	177.864	anagenetic	148	145	146
610	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
620	147	179.04	140.09	3	10	172.766	anagenetic	148	145	146
620	147	179.04	140.09	10	4	140.091	anagenetic	148	145	146
630	147	179.04	140.09	1	5	158.096	anagenetic	148	145	146
630	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
640	147	179.04	140.09	1	5	140.328	anagenetic	148	145	146
640	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
650	147	179.04	140.09	1	1	NA	no_change	148	145	146
660	147	179.04	140.09	1	1	NA	no_change	148	145	146
670	147	179.04	140.09	2	7	172.194	anagenetic	148	145	146
670	147	179.04	140.09	7	2	140.09	cladogenetic	148	145	146
680	147	179.04	140.09	1	5	146.214	anagenetic	148	145	146
680	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
680	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
690	147	179.04	140.09	8	1	149.545	anagenetic	148	145	146
700	147	179.04	140.09	1	5	173.024	anagenetic	148	145	146
700	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
700	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
710	147	179.04	140.09	1	1	NA	no_change	148	145	146
720	147	179.04	140.09	1	1	NA	no_change	148	145	146
730	147	179.04	140.09	1	1	NA	no_change	148	145	146
740	147	179.04	140.09	5	5	NA	no_change	148	145	146
740	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
740	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
750	147	179.04	140.09	5	5	NA	no_change	148	145	146
750	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
750	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
760	147	179.04	140.09	1	1	NA	no_change	148	145	146
770	147	179.04	140.09	1	8	173.485	anagenetic	148	145	146
770	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
780	147	179.04	140.09	1	1	NA	no_change	148	145	146
790	147	179.04	140.09	1	5	172.334	anagenetic	148	145	146
790	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
800	147	179.04	140.09	1	5	147.733	anagenetic	148	145	146
800	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
810	147	179.04	140.09	1	5	172.889	anagenetic	148	145	146
810	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
810	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
820	147	179.04	140.09	1	5	149.884	anagenetic	148	145	146
820	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
830	147	179.04	140.09	1	1	NA	no_change	148	145	146
840	147	179.04	140.09	1	1	NA	no_change	148	145	146
850	147	179.04	140.09	1	1	NA	no_change	148	145	146
860	147	179.04	140.09	1	5	177.977	anagenetic	148	145	146
860	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
860	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
870	147	179.04	140.09	1	8	160.18	anagenetic	148	145	146
870	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
880	147	179.04	140.09	1	5	175.49	anagenetic	148	145	146
880	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
890	147	179.04	140.09	1	5	153.145	anagenetic	148	145	146
890	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
900	147	179.04	140.09	1	5	144.196	anagenetic	148	145	146
900	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
910	147	179.04	140.09	1	1	NA	no_change	148	145	146
920	147	179.04	140.09	1	5	159.735	anagenetic	148	145	146
920	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
920	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
930	147	179.04	140.09	1	1	NA	no_change	148	145	146
940	147	179.04	140.09	1	8	173.667	anagenetic	148	145	146
940	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
950	147	179.04	140.09	1	8	157.676	anagenetic	148	145	146
950	147	179.04	140.09	8	1	140.09	cladogenetic	148	145	146
960	147	179.04	140.09	1	1	NA	no_change	148	145	146
970	147	179.04	140.09	1	1	NA	no_change	148	145	146
980	147	179.04	140.09	4	4	NA	no_change	148	145	146
990	147	179.04	140.09	1	5	146.925	anagenetic	148	145	146
990	147	179.04	140.09	5	2	140.09	cladogenetic	148	145	146
990	147	179.04	140.09	5	1	140.09	cladogenetic	148	145	146
1000	147	179.04	140.09	1	1	NA	no_change	148	145	146
100	148	208.101	179.04	1	1	NA	no_change	149	147	1
110	148	208.101	179.04	1	1	NA	no_change	149	147	1
120	148	208.101	179.04	1	8	196.103	anagenetic	149	147	1
120	148	208.101	179.04	8	1	179.04	cladogenetic	149	147	1
130	148	208.101	179.04	1	8	185.576	anagenetic	149	147	1
130	148	208.101	179.04	8	1	179.04	cladogenetic	149	147	1
140	148	208.101	179.04	1	1	NA	no_change	149	147	1
150	148	208.101	179.04	1	1	NA	no_change	149	147	1
160	148	208.101	179.04	5	5	NA	no_change	149	147	1
160	148	208.101	179.04	5	2	179.04	cladogenetic	149	147	1
170	148	208.101	179.04	1	1	NA	no_change	149	147	1
180	148	208.101	179.04	1	1	NA	no_change	149	147	1
190	148	208.101	179.04	1	1	NA	no_change	149	147	1
200	148	208.101	179.04	1	1	NA	no_change	149	147	1
210	148	208.101	179.04	1	1	NA	no_change	149	147	1
220	148	208.101	179.04	1	1	NA	no_change	149	147	1
230	148	208.101	179.04	1	1	NA	no_change	149	147	1
240	148	208.101	179.04	1	1	NA	no_change	149	147	1
250	148	208.101	179.04	1	1	NA	no_change	149	147	1
260	148	208.101	179.04	1	1	NA	no_change	149	147	1
270	148	208.101	179.04	1	1	NA	no_change	149	147	1
280	148	208.101	179.04	1	5	190.716	anagenetic	149	147	1
280	148	208.101	179.04	5	2	179.04	cladogenetic	149	147	1
290	148	208.101	179.04	1	5	188.779	anagenetic	149	147	1
290	148	208.101	179.04	5	1	179.04	cladogenetic	149	147	1
300	148	208.101	179.04	1	1	NA	no_change	149	147	1
310	148	208.101	179.04	1	1	NA	no_change	149	147	1
320	148	208.101	179.04	1	1	NA	no_change	149	147	1
330	148	208.101	179.04	1	1	NA	no_change	149	147	1
340	148	208.101	179.04	1	1	NA	no_change	149	147	1
350	148	208.101	179.04	1	1	NA	no_change	149	147	1
360	148	208.101	179.04	1	1	NA	no_change	149	147	1
370	148	208.101	179.04	1	1	NA	no_change	149	147	1
380	148	208.101	179.04	1	1	NA	no_change	149	147	1
390	148	208.101	179.04	1	1	NA	no_change	149	147	1
400	148	208.101	179.04	1	1	NA	no_change	149	147	1
410	148	208.101	179.04	5	5	NA	no_change	149	147	1
410	148	208.101	179.04	5	1	179.04	cladogenetic	149	147	1
420	148	208.101	179.04	1	1	NA	no_change	149	147	1
430	148	208.101	179.04	1	1	NA	no_change	149	147	1
440	148	208.101	179.04	1	1	NA	no_change	149	147	1
450	148	208.101	179.04	1	1	NA	no_change	149	147	1
460	148	208.101	179.04	1	1	NA	no_change	149	147	1
470	148	208.101	179.04	1	8	182.091	anagenetic	149	147	1
470	148	208.101	179.04	8	1	179.04	cladogenetic	149	147	1
470	148	208.101	179.04	8	4	179.04	cladogenetic	149	147	1
480	148	208.101	179.04	1	1	NA	no_change	149	147	1
490	148	208.101	179.04	1	5	185.641	anagenetic	149	147	1
490	148	208.101	179.04	5	1	179.04	cladogenetic	149	147	1
500	148	208.101	179.04	1	1	NA	no_change	149	147	1
510	148	208.101	179.04	1	1	NA	no_change	149	147	1
520	148	208.101	179.04	1	1	NA	no_change	149	147	1
530	148	208.101	179.04	1	1	NA	no_change	149	147	1
540	148	208.101	179.04	1	6	193.769	anagenetic	149	147	1
540	148	208.101	179.04	6	1	179.04	cladogenetic	149	147	1
550	148	208.101	179.04	1	1	NA	no_change	149	147	1
560	148	208.101	179.04	1	1	NA	no_change	149	147	1
570	148	208.101	179.04	1	1	NA	no_change	149	147	1
580	148	208.101	179.04	1	1	NA	no_change	149	147	1
590	148	208.101	179.04	1	1	NA	no_change	149	147	1
600	148	208.101	179.04	1	1	NA	no_change	149	147	1
610	148	208.101	179.04	1	1	NA	no_change	149	147	1
620	148	208.101	179.04	1	6	182.573	anagenetic	149	147	1
620	148	208.101	179.04	6	3	179.04	cladogenetic	149	147	1
620	148	208.101	179.04	6	1	179.04	cladogenetic	149	147	1
630	148	208.101	179.04	1	1	NA	no_change	149	147	1
640	148	208.101	179.04	1	1	NA	no_change	149	147	1
650	148	208.101	179.04	1	1	NA	no_change	149	147	1
660	148	208.101	179.04	1	1	NA	no_change	149	147	1
670	148	208.101	179.04	5	5	NA	no_change	149	147	1
670	148	208.101	179.04	5	2	179.04	cladogenetic	149	147	1
670	148	208.101	179.04	5	1	179.04	cladogenetic	149	147	1
680	148	208.101	179.04	1	1	NA	no_change	149	147	1
690	148	208.101	179.04	8	8	NA	no_change	149	147	1
690	148	208.101	179.04	8	4	179.04	cladogenetic	149	147	1
700	148	208.101	179.04	1	1	NA	no_change	149	147	1
710	148	208.101	179.04	1	1	NA	no_change	149	147	1
720	148	208.101	179.04	1	1	NA	no_change	149	147	1
730	148	208.101	179.04	1	1	NA	no_change	149	147	1
740	148	208.101	179.04	1	5	185.17	anagenetic	149	147	1
740	148	208.101	179.04	5	2	179.04	cladogenetic	149	147	1
750	148	208.101	179.04	5	5	NA	no_change	149	147	1
750	148	208.101	179.04	5	1	179.04	cladogenetic	149	147	1
760	148	208.101	179.04	1	1	NA	no_change	149	147	1
770	148	208.101	179.04	1	1	NA	no_change	149	147	1
780	148	208.101	179.04	1	1	NA	no_change	149	147	1
790	148	208.101	179.04	1	1	NA	no_change	149	147	1
800	148	208.101	179.04	1	1	NA	no_change	149	147	1
810	148	208.101	179.04	1	1	NA	no_change	149	147	1
820	148	208.101	179.04	1	1	NA	no_change	149	147	1
830	148	208.101	179.04	1	1	NA	no_change	149	147	1
840	148	208.101	179.04	1	1	NA	no_change	149	147	1
850	148	208.101	179.04	1	1	NA	no_change	149	147	1
860	148	208.101	179.04	1	1	NA	no_change	149	147	1
